cloverID,cloverName,iParent,iSelectionName,iPrice,iListPrice,iStock,iSell
ZECRR28SNS2H4,Createx Scenix Fluorescent  Green Quart Kit,,,5700,,-2,1
NAMZM388T288R,Createx Scenix Fluorescent  Magenta Quart Kit,,,5700,,-1,1
9WFVJ2BAMQGQA,Createx Scenix Fluorescent  Raspberry Quart Kit,,,5700,,-1,1
420MM2YBZN3SC,Createx Scenix Fluorescent  Yellow Quart Kit,,,5700,,-1,1
XHZFFXKMR874R,Createx Scenix Fluorescent  Sunburst Quart Kit,,,5700,,-1,1
EZEWJAA6QQQGT,Createx Scenix Fluorescent  Red Quart Kit,,,5700,,-1,1
3HVYKJ98Y6ZP8,Createx Scenix Fluorescent  Purple Quart Kit,,,5700,,-1,1
1EPTQ8TZ5ZDFW,Createx Scenix Fluorescent  Blue Quart Kit,,,5700,,-1,1
3MWB106FM9DSM,Createx Scenix Fluorescent  Orange Quart Kit,,,5700,,-1,1
CNF1M7W4KWV7W,Createx Scenix Fluorescent  Pink Quart Kit,,,5700,,-2,1
42TECN0JDTR9P,Createx Scenix Fluorescent  Optical White Quart Kit,,,5700,,0,1
FCM8JSPWVGR1Y,Createx Scenix Fluorescent  Aqua Quart Kit,,,5700,,-1,1
BEHPXBTA6P160,Excel 2 Piece Knife Set w/ #5 And #11 Blades,E19063,,1299,0,-3,1
69R5EPH0K9S4G,Createx Colors Vinny Mascot T-Shirt Navy Blue XX-LARGE,,,2000,,-1,1
MPH1VA2FCD908,Createx Colors Vinny Mascot T-Shirt Navy Blue MEDIUM,,,2000,,0,1
AEBGYTWGJGTDJ,Createx Colors Vinny Mascot T-Shirt Navy Blue X-LARGE,,,2000,,-3,1
9JVCKQT84ZKER,Createx Colors Vinny Mascot T-Shirt Navy Blue LARGE,,,2000,,-1,1
QDY3ZE7T1N65C,Createx Colors Vinny Mascot T-Shirt Navy Blue 3X-LARGE,,,2000,,0,1
HB19Q5SE524RP,Createx Colors Vinny Mascot T-Shirt Heather Gray XX-LARGE,,,2000,,-1,1
KKBRN7GN1WXWP,Createx Colors Vinny Mascot T-Shirt Heather Gray MEDIUM,,,2000,,0,1
2K66Y0PJ5S2A4,Createx Colors Vinny Mascot T-Shirt Heather Gray X-LARGE,,,2000,,-1,1
EHT11T9MY95HM,Createx Colors Vinny Mascot T-Shirt Heather Gray LARGE,,,2000,,-1,1
1CQQ27GP5GKZW,Createx Colors Vinny Mascot T-Shirt Heather Gray 3X-LARGE,,,2000,,0,1
HMG70TXB9DYAP,Createx Colors Vinny Mascot T-Shirt Light Gray XX-LARGE,,,2000,,0,1
T15TBQF3034CC,Createx Colors Vinny Mascot T-Shirt Light Gray MEDIUM,,,2000,,0,1
AWN8ZDCGZDDH8,Createx Colors Vinny Mascot T-Shirt Light Gray X-LARGE,,,2000,,0,1
CNDVW4EHM7VSJ,Createx Colors Vinny Mascot T-Shirt Light Gray LARGE,,,2000,,0,1
N69RT14AE4FYR,Createx Colors Vinny Mascot T-Shirt Light Gray 3X-LARGE,,,2000,,0,1
4WM7B38ZQ1CZP,Createx Scenix UV Glow White 2oz,,,0,,0,1
QD02GQW3BK78A,Createx Scenix UV Glow White 8oz,,,0,,0,1
PV5JS7DQ0DJT4,Createx Scenix UV Glow White 32oz,,,0,,0,1
77AEW8B2VTN5J,Createx Scenix UV Glow White 16oz,,,0,,0,1
9RFK2N6W377QG,Createx Scenix UV Glow White 128oz,,,0,,0,1
RP6ECMFVP6CF6,Createx Scenix UV Glow White 4oz,,,0,,0,1
G23B69P3RZNZM,Createx Scenix UV Glow Clear (Blue Cast) 2oz,,,699,,-1,1
ECH785MFSWWJG,Createx Scenix UV Glow Clear (Blue Cast) 8oz,,,1881,,-1,1
MNPV3A5F32KEA,Createx Scenix UV Glow Clear (Blue Cast) 32oz,,,5700,,0,1
ZQRJB55H792CT,Createx Scenix UV Glow Clear (Blue Cast) 16oz,,,3495,,0,1
BY3A2M1TR4T0C,Createx Scenix UV Glow Clear (Blue Cast) 128oz,,,19000,,0,1
8W4E03SB493YJ,Createx Scenix UV Glow Clear (Blue Cast) 4oz,,,1043,,0,1
QACDCTY3R3JM0,Createx Scenix UV Glow White (White-Blue Cast) 2oz,,,799,,-2,1
ZFYPEQQE84TK8,Createx Scenix UV Glow White (White-Blue Cast) 8oz,,,2174,,0,1
FSYTCRJ9XTCMR,Createx Scenix UV Glow White (White-Blue Cast) 32oz,,,6875,,0,1
DJW8EF5P69JV8,Createx Scenix UV Glow White (White-Blue Cast) 16oz,,,3953,,0,1
Y5Q71BA2VMD4M,Createx Scenix UV Glow White (White-Blue Cast) 128oz,,,25000,,0,1
WWTM7EH851DYG,Createx Scenix UV Glow White (White-Blue Cast) 4oz,,,1195,,-2,1
0JSYS49HSQDDJ,Createx Scenix UV Glow 5 Color Kit 8oz,,,0,,0,1
DVD5VTTZ9B0YP,Createx Scenix UV Glow 5 Color Kit 32oz,,,0,,0,1
0XW0Q4E1XGAPW,Createx Scenix UV Glow 5 Color Kit 16oz,,,0,,0,1
PJEZDWXQTA4BG,Createx Scenix UV Glow 5 Color Kit 128oz,,,0,,0,1
VCWCWJ1686BBP,Createx Scenix UV Glow 5 Color Kit 4oz,,,0,,0,1
WMV4T391F6MBR,Createx Scenix UV Glow Red 2oz,7141,2oz RED UV (7141-2),3760,,-2,1
YBSZ5RTQCYJPC,Createx Scenix UV Glow Red 8oz,7141,8oz RED UV (7141-8),13643,,0,1
BBPFZSFW8D7DT,Createx Scenix UV Glow Red 32oz,7141,32oz RED UV (7141-32),49500,,0,1
77XQJ4NMWJTA0,Createx Scenix UV Glow Red 16oz,7141,16oz RED UV (7141-16),25987,,0,1
SB90BT69G3BJG,Createx Scenix UV Glow Red 128oz,7141,128oz RED UV (7141-12),160000,,0,1
CFX0W31XXMN94,Createx Scenix UV Glow Red 4oz,7141,4oz RED UV (7141-4),7162,,0,1
T1X6VGVTBH61R,Createx Scenix UV Glow Yellow 2oz,7143,2oz YELLOW UV (7143-2),1243,,-1,1
KAJTK018JSXHY,Createx Scenix UV Glow Yellow 8oz,7143,8oz YELLOW UV (7143-8),7111,,0,1
3XNQ8Q0FDV37M,Createx Scenix UV Glow Yellow 32oz,7143,32oz YELLOW UV (7143-32),13000,,0,1
BJXS833YQ18T2,Createx Scenix UV Glow Yellow 16oz,7143,16oz YELLOW UV (7143-16),7475,,0,1
M6FFE5VTGE6KP,Createx Scenix UV Glow Yellow 128oz,7143,128oz YELLOW UV (7143-12),40000,,0,1
VNVNV0E8B8C52,Createx Scenix UV Glow Yellow 4oz,7143,4oz YELLOW UV (7143-4),2261,,-1,1
FJDWYYBN1K13M,Createx Scenix UV Glow Green 2oz,7142,2oz GREEN UV (7142-2),1830,,0,1
0HFH7PTTDNJCM,Createx Scenix UV Glow Green 8oz,7142,8oz GREEN UV (7142-8),6640,,0,1
9CK0HDP3WFNR0,Createx Scenix UV Glow Green 32oz,7142,32oz GREEN UV (7142-32),21000,,0,1
YQ714ZJNFWN34,Createx Scenix UV Glow Green 16oz,7142,16oz GREEN UV (7142-16),12075,,0,1
W9XKC61TE1HJP,Createx Scenix UV Glow Green 128oz,7142,128oz GREEN UV (7142-12),70000,,0,1
2AYQC0DYQWGG4,Createx Scenix UV Glow Green 4oz,7142,4oz GREEN UV (7142-4),3486,,-1,1
SA98ARGNW0BYR,Langnickel Noctunra Single Stroke 1/2,,,999,,0,1
AWS112GRBKZQM,Langnickel Noctunra Single Stroke 3/4,,,1499,,0,1
16RE0FEPY9TJA,Langnickel Noctunra Single Stroke 1,,,2049,,0,1
H1Y5651AJZFCC,"CSI Pad 8"" Red X-Treme Pad",62-312,,1380,0,-2,1
GZ2S0ZYAWDBTE,"CSI Pad 8"" Tiger Cut Wool Pad",62-309,,1375,0,-3,1
2SNFHGY9V1HD2,"CSI Pad 8"" Yellow X-Treme Pad",62-313,,1380,0,0,1
58J0QT5YV9P96,"CSI Pad 8"" Blue Low Lint Wool Pad",,,1380,,-16,1
DKTX81PVDX2C6,Iwata HP-TH2 Airbrush,H5100,,33000,37900,-44,1
JPYZVCCRXVSGG,Devilbiss TEKNA 1.3mm Needle/Nozzle Set,,,16082,,1,1
BPXRZY8KMSNMP,Suavecito Palm Comb,,,299,,-5,1
YRVDH4PA1BBD4,Sprayit LVLP 2 Spray Gun Kit,SP-33500K,,10220,0,0,1
KPFT7D0EHCQ74,Sprayit MINI Gravity Feed Spray Gun .8mm w/ 4oz Plastic Cup,SP-33500,,3995,0,-6,1
Z0RCTDDCG9XGP,Sprayit Air Regulator,,,1800,,0,1
G4DAMGS30TK64,Sprayit LVLP Needle/Nozzle Set 1.5mm,,,1800,,0,1
V4EACM1Z3ZZYG,Sprayit LVLP Needle/Nozzle Set 1.7mm,,,1800,,0,1
6DRNARWN6X9T6,Sprayit LVLP Needle/Nozzle Set 2.0mm,,,1800,,0,1
H9DJ4R6WEGTR2,Sprayit LVLP Needle/Nozzle Set 1.3mm,,,1800,,0,1
C2M9WZ8SFX9V2,SEM XXX Gun Cleaner Aerosol 15oz,,,1199,,-7,1
EJX44SHA49WJP,Virtus High Solids Clear Kit 5 Liter Kit,,,25495,,0,1
ZH0YMX44CTS8T,Virtus High Solids Clear Kit 1Liter Kit,,,9495,,0,1
2TYRDHPA8XZ9T,Pinstrip Masters Book,,,1900,,0,1
A0ZKZPK0G68R0,Blank Long Skateboard Deck,,,3600,,-10,1
GDAYWEHR03WJY,Iwata Air Cap FAN (TH2),I-110-9,,5631,0,-1,1
00NTRRK7Y90PW,Iwata Air Cap ROUND (TH2),I-110-8,,3783,0,0,1
HHMXCFR155BXR,Iwata Cap RIng (TH2),I-111-0,,1895,0,0,1
B871VQYWTHC94,Iwata Nozzle .6mm  (TH2),I-081-2,,3783,0,-6,1
99JHM92AF0JP4,Iwata Head Base (TH2),I-082-2,,5631,0,-1,1
GJRRP1X1G09X6,Iwata Joint Sleeve (TH2),98533810,,599,0,0,1
VRYKRSF7PFY76,Iwata Air Valve Set (TH2),I-712-3,,3783,0,0,1
P8XBE7F4F46VA,Iwata Valve Rod (TH2),I-713-2,,914,0,0,1
9WJNH8E1SVBW6,Iwata Air Valve Piston Packing O-Ring (TH2),,,599,,0,1
M3QNCZHWV6JSJ,Iwata Needle Chucking Set (TH2),I-715-0,,3783,0,-1,1
QT6GSEXYTS2A6,Iwata Needle Chucking Nut (TH2),,,495,,0,1
EVQP9BY25ZBC0,Iwata Cup w/ Lid 5oz (TH2),HPA-CB4M,,6800,9025,0,1
GMB074VS5NJXJ,Iwata Grip Handle (TH2),98533860,,2099,0,0,1
9R5NCGR4WA05R,Iwata Grip Handle Nut (TH2),98533870,,599,0,0,1
VF329608KDMSR,Iwata Needle .6mm (TH2),I-075-8,,1895,0,-1,1
68HQ8E6BXQZY2,Iwata Spanner Wrench (TH2),,,1895,,0,1
B22F2F6RPT1EP,HoK Shimrin 2 Aerosol LE03 Blood Orange,,,2094,,0,1
SHCD6VK0FTMCY,HoK Shimrin 2 Aerosol LE02 Blu-Bye-You,,,2094,,0,1
P4DFCYXRC4GGJ,HoK Shimrin 2 Aerosol LE12 Honey Gold,,,2094,,-3,1
5QF4X6FD2MDTJ,HoK Shimrin 2 Aerosol LE15 Viollac,,,2094,,-1,1
RMAY9ZZ8JHMYY,HoK Shimrin 2 Aerosol LE04 Righteous Rojo,,,2094,,0,1
CHSN5TWQ1ZAMG,HoK Shimrin 2 Aerosol LE11 Blue Indigo,,,2094,,0,1
C730T2N17SARR,HoK Shimrin 2 Aerosol LE01 Black Forrest,,,2094,,-1,1
5YH0QP5BWCH32,HoK Shimrin 2 Aerosol LE13 Lime Mist,,,2094,,-1,1
3790GJZ6FGMRC,HoK Shimrin 2 Aerosol LE14 Don Juan Rose,,,2094,,-4,1
C4QAHBSTBZZG8,Genuine Copper Leaf TRANSFER 25/BOOKLET,GENCOP-25T,,2499,0,-13,1
1GF1EWBSWAAVR,"Sata Jet 2000,3000,4000 Sealing Ring 5pk",,,6825,,0,1
E70KQ7A93X612,Sata Minijet 4400 Sealing Ring 5/pk,,,6420,,0,1
NFVEM89KCZ0SP,Devilbiss Cleaning Brush.,,,625,,0,1
TQDRDH8BSS2Y8,Silentaire 30/50 TC Tank Drain Cock M1/8,,,1695,,0,1
K9X67PYHPPBKY,Createx UVLS  4051 SATIN 2oz,4051,2oz (4051-02),599,,-2,1
5KW4VK5G5Q1N4,Createx UVLS  4050 GLOSS 2oz,4050,2oz (4050-02),599,,-9,1
NJFK7DZ6H2WH4,Createx UVLS  4052 MATTE 2oz,4052,2oz (4052-02),599,,0,1
NQWJY2XZGBAV6,Createx UVLS  4051 SATIN 4oz,4051,4oz 1/4PINT (4051-04),1099,,-16,1
9BBA0Q63K0ZQP,Createx UVLS  4050 GLOSS 4oz,4050,4oz 1/4PINT (4050-04),1099,,-72,1
9T0XSD2HACB96,Createx UVLS  4052 MATTE 4oz,4052,4oz 1/4PINT (4052-04),1099,,-19,1
DSP0N3TAMM09J,Createx UVLS  4051 SATIN 8oz,4051,8oz 1/2PINT (4051-08),1999,,-3,1
6K38E0JAYNZK8,Createx UVLS  4050 GLOSS 8oz,4050,8oz 1/2PINT (4050-08),1999,,-21,1
74RT7Z3QDKCW6,Createx UVLS  4052 MATTE 8oz,4052,8oz 1/2PINT (4052-08),1999,,-3,1
GDE3233R59BTP,Createx UVLS  4051 SATIN 16oz,4051,16oz PINT (4051-16),3599,,-7,1
Y698JHP0RDB7P,Createx UVLS  4050 GLOSS 16oz,4050,16oz PINT (4050-16),3599,,-31,1
CE9SJ0BXATD76,Createx UVLS  4052 MATTE 16oz,4052,16oz PINT (4052-16),3599,,-13,1
CJXHJMYGHS42C,Createx UVLS  4051 SATIN 32oz,4051,32oz QUART (4051-32),6599,,-1,1
QT5XB8JTBP51T,Createx UVLS  4050 GLOSS 32oz,4050,32oz QUART (4050-32),6599,,-7,1
85KACBPVNDACC,Createx UVLS  4052 MATTE 32oz,4052,32oz QUART (4052-32),6599,,-5,1
59TRCPGSQZA0C,Createx UVLS  4051 SATIN Gallon,4051,128oz GALLON (4051-12),22999,,-1,1
ZZ01ZTMMVAM88,Createx UVLS  4050 GLOSS Gallon,4050,128oz GALLON (4050-12),22999,,-4,1
V7CAN64GYFEEC,Createx UVLS  4052 MATTE Gallon,4052,128oz GALLON (4052-12),22999,,-3,1
4VBGCWMDA3Z9E,Createx 4013 Reducer Gallon,,,0,,0,1
M8EMYC7V4XNCG,Createx 4013 Reducer 4oz,,,625,,-10,1
8A2ATZH39C14E,Createx 4013 Reducer 16oz,,,1710,,-7,1
16V9ERJFNVHST,Createx 4013 Reducer 8oz,,,1199,,-5,1
AK82XAX9J4SR4,Createx 4013 Reducer 32oz,,,2699,,-5,1
GBTESC63TEMVJ,Createx 4013 Reducer 2oz,,,410,,-5,1
ZHXD487FSHCTE,California Air Tools Compressor .6HP 1 Gallon Tank,,,18900,,-7,1
QA9HBQD200RGJ,Empty Can METAL Quart,,,199,,-23,1
55KVT24FEH4DR,Empty Can METAL Gallon,,,489,,-3,1
SJP4TRYNFYXKG,Empty Can METAL Quarter Pint,,,155,,0,1
TK076SMVREJ1R,Empty Can METAL Half Pint,,,175,,-11,1
SZVK6MKVXNTRA,3M PPS Series 2.0 Hard Cups 4PK/CASE STANDARD 22oz,,,8104,,0,1
RATAY04CMA0QY,Iwata Eclipse CS Flamethower Mike Lavalee Signature Series Airbrush,ECL4500LVL,,25995,0,1,1
6H2DRVNS9YQ1T,Iwara Eclipse CS Dorr's Little Monster Signature Series Airbrush,ECL4500DOR,,25995,0,-1,1
0HMM1N5TJCPNJ,Createx 5210 Opaque Red Gallon,,,7958,,0,1
JXG5D17FEGV90,HoK Shirmin 2 Aerosol (SG) SG05 HS Red,,,2812,,0,1
41P498FNKRREP,HoK Shirmin 2 Aerosol (SG) SG04 HS Yellow,,,2812,,0,1
MXC9GKZ0WZJA2,HoK Shirmin 2 Aerosol (SG) SG01 HS Maroon,,,2812,,0,1
H41NMP878T21A,HoK Shirmin 2 Aerosol (SG) SG07 HS Orange,,,2812,,-1,1
7J3MEAYYYJWP2,HoK Shirmin 2 Aerosol (SG) SG06 HS Blue,,,2812,,-1,1
407CTBB5NAZKR,HoK Shirmin 2 Aerosol (SG) SG03 HS Magenta,,,2812,,-1,1
JZA3RJCG58CVW,HoK Shirmin 2 Aerosol (SG) SG02 HS Green,,,2812,,0,1
DWY308KSRG43M,3M PPS Adapter Series 2.0 #S14 (DEVILBISS SRi MINI),,,2672,,-2,1
BWCXQ6TTWPB9M,FKL37-2,,,584,,0,1
1C0JM6CP1H4VG,Createx Illustration Neutral Grey #7 2oz,5007,2oz,749,,-7,1
A3BA9TMCEVJBM,Createx Illustration Neutral Grey #4 2oz,5004,2oz,749,,-6,1
BECJWT300Q1BW,Createx Illustration Neutral Grey #1 2oz,5001,2oz,749,,-5,1
3WY6DMDANR9Q0,Createx Illustration Neutral Grey #2 2oz,5002,2oz,749,,-6,1
4D8ZZRBBKPRZ0,Createx Illustration Neutral Grey #3 2oz,5003,2oz,749,,-5,1
WCSVBKE9P12VM,Createx Illustration Neutral Grey #5 2oz,5005,2oz,749,,-6,1
T56QXR96WTMAR,Createx Illustration Neutral Grey #6 2oz,5006,2oz,749,,-4,1
VF9Q1MSSAB892,Createx Illustration Neutral Grey #9 2oz,5009,2oz,749,,-4,1
DRQWB1BH0C3XT,Createx Illustration Neutral Grey #8 2oz,5008,2oz,749,,-3,1
X8T2JX1VDSF0Y,Createx Illustration Neutral Grey #7 4oz,,,1125,,0,1
A9EVE49A7Z3X8,Createx Illustration Neutral Grey #4 4oz,,,1125,,0,1
13YC09XW0W53A,Createx Illustration Neutral Grey #1 4oz,,,1125,,0,1
0DDY6YFPV0YE2,Createx Illustration Neutral Grey #2 4oz,,,1125,,0,1
T3EDF28C5MKN8,Createx Illustration Neutral Grey #3 4oz,,,1125,,0,1
JVMYF9FFHZMAT,Createx Illustration Neutral Grey #5 4oz,,,1125,,0,1
BZX7T08JFQPDJ,Createx Illustration Neutral Grey #6 4oz,,,1125,,0,1
8G6Y9DZ55DSC2,Createx Illustration Neutral Grey #9 4oz,,,1125,,0,1
8R93JXXDA2D52,Createx Illustration Neutral Grey #8 4oz,,,1125,,0,1
ED3CFTC8A0WKY,Createx Illustration Neutral Grey #7 8oz,5007,8oz,1649,,-1,1
CSXP1PQ91VXEE,Createx Illustration Neutral Grey #4 8oz,5004,8oz,1649,,-1,1
GDKEJTVJG7NT8,Createx Illustration Neutral Grey #1 8oz,5001,8oz,1649,,-1,1
NFSDVWP6RKKGA,Createx Illustration Neutral Grey #2 8oz,5002,8oz,1649,,-1,1
C9R9N6V0BJAY6,Createx Illustration Neutral Grey #3 8oz,5003,8oz,1649,,-2,1
KFT7GJNG0M8NJ,Createx Illustration Neutral Grey #5 8oz,5005,8oz,1649,,-3,1
JPDY4MC7VH1JW,Createx Illustration Neutral Grey #6 8oz,5006,8oz,1649,,0,1
ACYTHWBKV1YSE,Createx Illustration Neutral Grey #9 8oz,5009,8oz,1649,,0,1
NTNHQ5H3959GG,Createx Illustration Neutral Grey #8 8oz,5008,8oz,1649,,0,1
GJEEEC8PMB4ME,Createx Illustration Neutral Grey #7 Gallon *SPECIAL ORDER,,,22598,,0,1
VVVB1JDSXMJ4G,Createx Illustration Neutral Grey #4 Gallon *SPECIAL ORDER,,,22598,,0,1
Y0NQBZ6HR3JE4,Createx Illustration Neutral Grey #1 Gallon *SPECIAL ORDER,,,22598,,0,1
7NMMJFSGNP0YA,Createx Illustration Neutral Grey #2 Gallon *SPECIAL ORDER,,,22598,,0,1
QK8KHPN8FFAT8,Createx Illustration Neutral Grey #3 Gallon *SPECIAL ORDER,,,22598,,0,1
FYDHY1VYJ15XM,Createx Illustration Neutral Grey #5 Gallon *SPECIAL ORDER,,,22598,,0,1
Y8BHAMK2QEBTT,Createx Illustration Neutral Grey #6 Gallon *SPECIAL ORDER,,,22598,,0,1
1GST2PREK3700,Createx Illustration Neutral Grey #9 Gallon *SPECIAL ORDER,,,22598,,0,1
NAMJ6KN1E0EKE,Createx Illustration Neutral Grey #8 Gallon *SPECIAL ORDER,,,22598,,0,1
AE4AQW8TRJD5T,Createx Illustration CMYK Magenta 2oz,,,749,,-1,1
5W80H87XBWBAE,Createx Illustration CMYK Yellow 2oz,5097,2oz,749,,-2,1
ATA1E4F25Q810,Createx Illustration CMYK Cyan 2oz,5095,2oz,749,,-1,1
1G25CN8R2QJKP,Wicked Markers Grey 24 Set,WISTMG-24,,5195,0,-1,1
5F5PB2PNCF2XE,3M Accuspray Series 2.0  Atomizing Head 1.8mm CLEAR,,,1025,,-6,1
0XYS74K4SQZAJ,Valley kustoms Foam Pads,,,1299,,-10,1
T3RJT4CM890Q8,Valley Kustoms 5000 Sand Pad,,,2599,,-2,1
QWXQ63HMMDX1R,Fbs Pump Sprayer 1lnc Brake Cleaner,,,9734,,0,1
ZMPKRV1RR0KYP,Super Nova Silver Cap 1.4 Special,,,59000,,0,1
KSP9BM49BBYKC,3M 1/2 Mask Respirator Assembly MEDIUM  P100 Particulate Filter,,,2995,,0,1
YPNPXQBYGWWR2,"FBS Blue Mask 24"" X 5.5yds",4869,"(48695) 24"" x 5.5yd",7495,,-3,1
H1S0EAANVJTBT,Iwata LS400 Fluid Adjust Screw Assembly BOLT ON **SUPERSEDES 93505822,,,1588,,0,1
JAXTZFN49EGNT,HoK C2C Intercoat Clear 8oz,,,1907,,-20,1
ASGHNME9VD1Y4,HoK C2C Intercoat Clear 16oz,,,3468,,-5,1
KQB60K22K8BB8,HoK C2C Intercoat Clear 4oz,,,1049,,-33,1
DS748NQFHBT7W,A23r,,,175,,0,1
RAPK2G2NNHEPP,100 Pack Plastic Razor Blades - Keysco Tools,,,1151,,-1,1
7WG11ARNW7M8J,100 Pack Plastic Razor Blades W/ (Dozer Edge) AES Industries,,,625,,-2,1
NSX8BVYWV4KXM,Rk-1 Badger Renegade Krome,,,14995,,0,1
219RQ29B8MENM,Badger Airbrush to Iwata Hose,,,425,,-11,1
QJ332968TNQME,Paasche D500R  Air Compressor,D500SR,,13299,0,-6,1
A6025R4MHSME0,Badger Patriot 105 Airbrush Set,105-7,,12450,12600,-1,1
AF92WDR54BA78,5737 LPH440 2.0,,,32895,,-1,1
S4VJZPPD94S8R,Createx Illustration White 4oz,,,1125,,-1,1
6VERP7MY3E7MW,VLN-5 Needle,,,475,,-1,1
7TD66Q5KXJSXG,Sharpen-Air Polishing Pads 2/Pk,SA-PADS2,,699,0,-2,1
2V18SJPKK4FCA,"Createx Reducer, Cleaner, Additive Set",,,2995,,-1,1
TCRZ8N6WHKH08,Million Dollar Tan Cabana Tan Extreme,,,1995,,0,1
GDP7EBDV7Z39Y,Iwata Eclipse G6,,,37925,,-2,1
5C38JE31G9AKC,High Teck General Purpose Lacquer Thinner  GALLON,7900-1,,2495,0,-15,1
0F4DW13QE3WAM,High Teck General Purpose Lacquer Thinner  5 GALLON,,,10499,,0,1
2KG4JGT5KSVYT,HammAir Stencil Dots VERY SMALL,HA-DOT-S,,1500,0,-1,1
D6DQ2XQPYAZGE,HammAir Stencil Dots MEDIUM,HA-DOT-M,,1500,0,-4,1
4A525B1QNFMZR,HammAir Stencil Master Grunge LARGE,,,1500,,-8,1
4J6ZYC1MXKCPE,HammAir Stencil 4UP Texture,HA-4UP,,3500,0,-12,1
VKMBK3V8RS3QT,HammAir Stencil Skinlike Texture B,HA-SKN-B,,2000,0,-10,1
JKNB36J7JJRJR,HammAir Stencil Skin Texture Combo 3n1,,,3500,,-5,1
2T8W4YAVX2ADM,HammAir Stencil Messy Michele LARGE,,,1500,,-4,1
FSDR7E2SSPJDG,HammAir Stencil El Nuñez,HA-ELN,,3500,0,-1,1
C77BDHRTZ2VEJ,HammAir Stencil Banana Grunge,HA-BNG,,1500,0,0,1
FAG84XAHB89NR,HammAir Stencil Paint Splatter,,,2000,,-6,1
HAB0A5Q7SBTH8,HammAir Stencil Splatter LARGE,HA-PSP,,1500,0,-5,1
85RRMYE317G2J,HammAir Stencil Dots LARGE,HA-DOT-L,,1500,0,-6,1
8YZYV2BNYQFN6,HammAir Stencil The Chadster,HA-CHD,,1500,0,-1,1
M86BCY958P5Q0,HammAir Stencil Skinlike Texture A,HA-SKN-A,,2000,0,-7,1
7575YD57A8DKA,Variegated Leaf RED STREAK 25/booklet,,,1999,,-5,1
0BQ9KMH3EWWYG,Variegated Leaf RED MORPH 25/booklet,VAL-10,,1999,0,-7,1
F88SPACMF435A,Variegated Leaf BLUE SQUARE 25/booklet,VAL-03,,1999,0,0,1
EK0VMZKBEY2Y4,Variegated Leaf BLUE STARS 25/booklet,VAL-07,,1999,0,-5,1
WJ12BT3R2JYDJ,Variegated Leaf EARTH 25/booklet,VAL-17,,1999,0,-1,1
D3T3J4VRV9WNW,Variegated Leaf BLUE V 25/booklet,VAL-05,,1999,0,-2,1
0HBFB2X5W280Y,Variegated Leaf BLUE MORPH 25/booklet,VAL-09,,1999,0,-1,1
MNQX9BVNFWEKW,Variegated Leaf RED SQUARE 25/booklet,VAL-04,,1999,0,-1,1
67MRZG5K8R7R6,Variegated Leaf BLUE STREAK 25/booklet,VAL-13,,1999,0,-1,1
EKYXWT14SK4AC,Variegated Leaf BLACK 25/booklet,VAL-21,,1999,0,-2,1
6PJHD2ZV9R53W,Variegated Leaf TARNISHED BRASS 25/booklet,VAL-18,,1999,0,-1,1
EX0KCMZBYARTP,Variegated Leaf RED/ORANGE STARS 25/booklet,VAL-08,,1999,0,0,1
XVB5CPDGTWH3P,High Teck Wax and Grease Remover Gallon,,,3312,,0,1
D12BQ4YHFXJSR,Prep-All Waterbases Panel Wipe,,,2065,,-4,1
1DNRVH8T0N900,"Work Hose High Pressure Air Hose 3/8"" x 35'",WH3835,,4225,0,-8,1
Y73FCTM57B5DE,"Work Hose High Pressure Air Hose 3/8"" x 50'",WH3850,,5299,0,-5,1
Q227D6SEQDJW6,"Work Hose High Pressure Air Hose 3/8"" x 25'",WH3825,,3325,0,-3,1
RKQEDFNAXAPCY,162L Purple One Shot,,,2066,,-5,1
6E8FGNW91FPWR,Dux Quick Dry Qp 4oz,,,1195,,-17,1
Y10K0QAVXH7FT,Anest Iwata Premium Micro-Fabric Spray Suit XX-LARGE,,,7450,,-2,1
MBQ3JPHSRM2FA,Anest Iwata Premium Micro-Fabric Spray Suit X-LARGE,,,7450,,-4,1
CAKSXREWCJ34W,Anest Iwata Premium Micro-Fabric Spray Suit MEDIUM,,,7450,,-6,1
0Z3HNW6V0SMZE,Anest Iwata Premium Micro-Fabric Spray Suit LARGE,,,7450,,-3,1
VDVXY0JJ4MZCG,Iwata HP-TH2 Airbrush BLACK OPS Ryno Signature Series,,,41600,,-1,1
RX3TP09XW0840,Roth Striping Enamel Blue Collar Blu,,,875,,-2,1
Y1BXZ2P4MKEGA,Rz Safety Mask Medium,,,3695,,-13,1
D1CFM4M72D3H6,Excell No1 Light Duty Knife,,,325,,-19,1
GEYK2H7REQ6MR,FKL19-2 Kandy Azura Blue Flake King,,,644,,0,1
FXEM8YH8HE3Q8,California Air Tools Replacement Air Intake Filter 1HP,,,1399,,-1,1
P0ZG4APCKQVZT,California Air Tools Replacement Air Intake Filter 1HP(OLDER MODEL),,,1245,,0,1
65MCMHKSQFX6T,California Air Tools Replacement Air Intake Filter 2HP,,,1499,,-2,1
9P1ZQBRRTR0X0,Mack 179 #11 Lettering Quill (1-7/16),,,1666,,-6,1
H4QFJK54K8R7C,House Of Kolor Dry Pearls - Violet,,,2550,,0,1
4ZF77AXGSGEXC,kdp2005,,,7178,,0,1
2QY6MQPMYXWPP,Dynaflow Mat,,,677,,0,1
