Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item,iParent,iSelectionName
PE6HYE6MTMATR,Createx Quicksilver Chrome/Candy2O Box Set,,15695,Fixed,,DEFAULT,74.64,717893049978,4997-02,,-11,,No,No,,
V72167JNRYR1W,Von Dago Kickstart Additive 4oz,,1195,Fixed,,DEFAULT,6.37,,VD-KICKSTARTER-04,,-2,,No,No,,
9BY7WNFCBG5MP,Von Dago Kickstart Additive 8oz,,0,Fixed,,DEFAULT,0.00,,VD-KICKSTARTER-08,,,,No,No,,
7KWH7GEFMG30E,HoK UA24 Slow Catalyst 32oz,,6768,Fixed,,DEFAULT,38.20,806298004559,UA24-Q,,-1,,No,No,UA-CATALYST,SLOW CATALYST (UA24-Q)
37ZMVAFSC7SNG,Createx Illustration Opaque Set 2oz,,4150,Fixed,,DEFAULT,0.00,717893250886,5088-02,,-1,,No,No,,
3R884S5A39VH2,Createx Illustration Opaque Set 1oz,,2499,Fixed,,DEFAULT,0.00,717893150889,5088-01,,-2,,No,No,,
N9MTFTMBD4CZR,Sprayable Car Body Shape CLEAR,,550,Fixed,,DEFAULT,2.80,,TEX100,,255,,No,No,,
AEXZTGYJM4XG0,Evercoat Blue Cream Hardener 4oz,,0,Fixed,,DEFAULT,0.00,,100360,,11,,No,No,,
F12ZGATNVW2YE,ProAiir Hybrid Headstone 4oz,,2799,Fixed,,DEFAULT,17.00,,PAH27-04,,-4,,No,No,,
SF9WQG755JM56,ProAiir Hybrid Gray 4oz,,2799,Fixed,,DEFAULT,17.00,,PAH08-04,,-2,,No,No,,
P4G071H6ZBSG2,ProAiir Hybrid Headstone 2oz,,1599,Fixed,,DEFAULT,0.00,,PAH27-02,,-1,,No,No,,
7A38HJVCD7GX4,ProAiir Hybrid Gray 2oz,,1599,Fixed,,DEFAULT,0.00,,PAH08-02,,-7,,No,No,,
0PSJPW3DST6DT,Lumilir Blue Kit,,1,Fixed,,DEFAULT,0.00,,,,,,No,No,,
9B8K8Y1H531D8,SATA minijet 4400B HVLP 1.2mm,,47980,Fixed,,DEFAULT,0.00,,198184,SEMA SHOW SPECIAL,4,,No,No,,
TFTJCQFMXP3QC,SATA Dekor 20B Airbrush .5mm,,39900,Fixed,,DEFAULT,0.00,,65649,SEMA SHOW SPECIAL,2,,No,No,,
X8953Q0GQ16XT,SATA 5000B RPS 1.4mm,,84500,Fixed,,DEFAULT,0.00,,210799,SEMA SHOW SPECIAL,2,,No,No,,
QAJ7N6RDT6K3Y,SATA Minijet 3000B 1.2mm SR RED ART LIMITED EDITION,,64400,Fixed,,DEFAULT,0.00,,227967,SEMA SHOW SPECIAL,5,,No,No,,
79BSYJZ1F2GNY,SATA 5000B RP 1.3mm,,84500,Fixed,,DEFAULT,0.00,,2,SEMA SHOW SPECIAL,2,,No,No,,
AHV3SD8TZE16M,SATA 5000B RP 1.3mm.,,84500,Fixed,,DEFAULT,0.00,,209874,SEMA SHOW SPECIAL,1,,No,No,,
S4QGDCAHS2GXM,SATA 1500B HVLP 1.4mm,,59900,Fixed,,DEFAULT,0.00,,010933,SEMA SHOW SPECIAL,3,,No,No,,
5S9JHMGZN3PTW,SATA 1500B RP 1.3mm,,59900,Fixed,,DEFAULT,0.00,,1010892,SEMA SHOW SPECIAL,3,,No,No,,
ZGW7XAPDQXGCC,Createx Cler Coat 8oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
8461EF44PEBHC,Createx Cler Coat 32oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
V1RY2H2M5GNVC,Createx Cler Coat 2oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
BB6GPKA4HFYBG,Createx Cler Coat 4oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
EP54ST9MBFZTT,Createx Cler Coat 16oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
HW0XCBVHQBXKC,Createx Clear Coat 4oz Satin,,775,Fixed,,DEFAULT,0.00,717893456219,,,-13,,No,No,,
M126T947A6KHG,Createx Clear Coat 4oz Gloss,,497,Fixed,,DEFAULT,2.63,717893456202,5620-04,,-2,,No,No,,
E450XHK700CCA,Createx Clear Coat 4oz Matte,,775,Fixed,,DEFAULT,0.00,717893456226,,,-25,,No,No,,
Q5JPSPW65ZGAG,Createx Clear Coat 16oz Satin,,2725,Fixed,,DEFAULT,14.40,717893656213,5621-16,,1,,No,No,,
K3FZRJ4C2190T,Createx Clear Coat 16oz Gloss,,2725,Fixed,,DEFAULT,14.40,717893656206,5620-16,,-6,,No,No,,
3Y4QERDP52HDW,Createx Clear Coat 16oz Matte,,2725,Fixed,,,14.40,717893656220,5622-16,,,,No,No,,
CX74Y53HBKH0J,Createx Clear Coat 8oz Satin,,1450,Fixed,,DEFAULT,0.00,717893856217,,,-7,,No,No,,
B6WJ0RZ50SMDE,Createx Clear Coat 8oz Gloss,,1450,Fixed,,DEFAULT,0.00,717893856200,,,-3,,No,No,,
TA58VYS5VM53W,Createx Clear Coat 8oz Matte,,1450,Fixed,,DEFAULT,0.00,717893856224,,,,,No,No,,
MD6A13RA4YYFY,Createx Clear Coat 32oz Satin,,5100,Fixed,,DEFAULT,0.00,,5621-32,,-3,,No,No,,
JRE00YP4R21QJ,Createx Clear Coat 32oz Gloss,,5100,Fixed,,DEFAULT,27.00,,5620-32,,-4,,No,No,,
76TP13ENTGN7J,Createx Clear Coat 32oz Matte,,5100,Fixed,,DEFAULT,0.00,,5622-32,,-1,,No,No,,
46Y3NNNMMGY9M,Createx Clear Coat 2oz Satin,,497,Fixed,,DEFAULT,2.63,717893256215,5621-02,,-5,,No,No,,
M5WRH3WZR53BY,Createx Clear Coat 2oz Gloss,,497,Fixed,,DEFAULT,2.63,717893256208,5620-02,,-30,,No,No,,
XGPHB05MKTEQT,Createx Clear Coat 2oz Matte,,497,Fixed,,DEFAULT,2.63,717893256222,5622-02,,,,No,No,,
VXK5QDSQ0J1N4,Flake King Flake-O-Matic Kit,,14999,Fixed,,DEFAULT,65.67,5060733580014,F1000,,-10,,No,No,,
0Q4TAR6BFY0AC,Flake-O-Matic Deluxe Machined Lid,,5907,Fixed,,DEFAULT,19.69,,FLID-D,,3,,No,No,,
MV4SBWWDQB2E6,Bobbi Brown Foundation 10/Set,,30000,Fixed,,DEFAULT,0.00,,BB-10SET,,1,,No,No,,
56WC7ZZVEYVPP,AutoBorne Sealer 6001 White 2oz,,599,Fixed,,DEFAULT,0.00,717893260014,6001-02,,-10,,No,No,,
99PVE3N5HBZNE,AutoBorne Sealer 6002 Black 2oz,,599,Fixed,,DEFAULT,0.00,717893260021,6002-02,,-2,,No,No,,
BGT128HG5QH9A,AutoBorne Sealer 6013 Aluminum 2oz,,599,Fixed,,DEFAULT,0.00,717893260137,6013-02,,-9,,No,No,,
3ZP1SKTZWJN6A,Grow Automotive Wax/Grease/Silicone Remover 32oz,,1520,Fixed,,DEFAULT,6.20,699962084656,GRO.1705-4.QT,,-8,,No,No,,
EFAC6HJ9WXG8J,Mini Double Sided Sanding Block 2000 GRIT,,225,Fixed,,DEFAULT,1.28,,P2000,,12,,No,No,,
QJZSM5YFRGW8C,Mini Double Sided Sanding Block 3000 GRIT,,235,Fixed,,DEFAULT,1.35,,P3000,,,,No,No,,
M6KBF9BD8P54A,Mini Double Sided Sanding Block 1500 GRIT 10/PK,,1837,Fixed,,DEFAULT,12.86,637801196894,P21500,,,,No,No,,
Y4724M43ZZ048,Mini Double Sided Sanding Block 2000 GRIT 10/PK,,1837,Fixed,,DEFAULT,12.86,637801196887,P22000,,,,No,No,,
KYMDBD1RVS7GG,Mini Double Sided Sanding Block 3000 GRIT 10/PK,,1939,Fixed,,DEFAULT,13.57,637801196870,P23000,,,,No,No,,
G52WS5S3HM7Y0,Mini Double Sided Sanding Block 1500  GRIT,,225,Fixed,,DEFAULT,0.00,,P1500,,-26,,No,No,,
X5E1DHPTBBK26,Smoothie 2 Fish Eye Eliminator 16oz,,2995,Fixed,,DEFAULT,18.42,,20242,,-3,,No,No,SMOOTHIE2,16oz Smoothie II (20242)
850JG41KT5888,Smoothie 2 Fish Eye Eliminator 4oz,,1295,Fixed,,DEFAULT,5.60,,20242-4,,-1,,No,No,SMOOTHIE2,4oz Smoothie II (20242-4)
JJRQVZ25T5NT6,Excel Grip On Knife #11 Blue,,425,Fixed,,DEFAULT,2.46,098171160197,E16019,,-3,,No,No,E16000,Blue (E16019)
0ZPEQZ06MBHM0,Excel Grip On Knife #11 Red,,425,Fixed,,DEFAULT,2.46,098171160241,E16024,,-8,,No,No,E16000,Red (E16024)
DPKKAPJ4DE8DW,Excel Grip On Knife #11 Grey,,425,Fixed,,DEFAULT,2.46,098171160234,E16023,,-46,,No,No,E16000,Gray (E16023)
6Q34AJECKW8MR,Excel Grip On Knife #11 Purple,,425,Fixed,,DEFAULT,2.46,098171160258,E16025,,-38,,No,No,E16000,Purple (E16025)
PAZ7JQNS3NTTT,Excel Grip On Knife #11 Various Color,,425,Fixed,,DEFAULT,2.46,,E16018,,8,,No,No,,
Z9AX5NPHZ083W,Excel Grip On Knife #11 Green,,425,Fixed,,DEFAULT,2.46,098171160227,E16022,,-3,,No,No,E16000,Green (E16022)
ZHG7NW71CE6XE,Excel Grip On Knife #11 Black,,425,Fixed,,DEFAULT,2.46,098171160203,E16020,,-49,,No,No,E16000,Black (E16020)
C6BFGMGD6MQWJ,Excel Aluminum Body Knife #11 Blade,,325,Fixed,,DEFAULT,1.38,098171160043,E16004,,3,,No,No,,
Q0X5R6HDJWZRR,Excel Aluminum Body Swivel Knife and Blade,,699,Fixed,,DEFAULT,3.03,098171160043,E16004,,-1,,No,No,,
JG8HXV8CRRMQC,Excel #10 Curved Blade 5 Pack,,299,Fixed,,DEFAULT,1.46,098171200107,E20010,,14,,No,No,,
M1R5G49X5FB2J,Excel #11 Double Honed Blade 15 Dispenser Pack,,725,Fixed,,DEFAULT,3.70,098171230111,E23011,,-6,,No,No,,
77TC397EV7D2E,Excel #11 Double Honed Blade 5 Pack,,199,Fixed,,DEFAULT,1.00,098171200114,E20011,,-7,,No,No,,
GP717R3HJHHS2,Excel Aluminum Pounce Wheel 24tpi (6.4mm),,850,Fixed,,DEFAULT,4.40,098171306069,E30606,,3,,No,No,,
FD6241PN66BDJ,Excel Aluminum Pounce Wheel 18tpi (7.9mm),,850,Fixed,,DEFAULT,4.40,098171306113,E30611,,-6,,No,No,,
BA8TCTVXJEFZY,Excel #11 Double Honed Blade 100 Pack,,2495,Fixed,,DEFAULT,14.48,098171226114,E22611,,-15,,No,No,,
AMNH34NRXGJBP,Excel #10 Curved Blade 15 Dispenser Pack,,699,Fixed,,DEFAULT,3.78,098171230104,E23010,,,,No,No,,
GKD4813YR8QT6,Excel Aluminum Pounce Wheel 14tpi (11.1mm),,850,Fixed,,DEFAULT,0.00,098171306076,E30607,,-13,,No,No,,
23339BMN8S68T,Excel Aluminum Pounce Wheel 3pc Set (¼-5/16-7/16),,2495,Fixed,,DEFAULT,13.14,098171306120,E30612,,-9,,No,No,,
CD7KX0MZTP72C,Excel #12 Curved Edge Blade 5 Pack,,299,Fixed,,DEFAULT,1.47,098171200121,E20012,,16,,No,No,,
16NCMCXHPESGY,Excel 360 Degree Swivel Blade 2 Pack,,275,Fixed,,DEFAULT,1.20,098171200640,E20064,,-4,,No,No,,
GPJMPPEJY118G,Excel Aluminum 3 Piece Mahl Stick,,1750,Fixed,,DEFAULT,8.10,098171700447,E70044,,-21,,No,No,,
H59ZB484XEME8,3M Accuspray Atomizing Head 1.2mm BLUE,,799,Fixed,,DEFAULT,0.00,051131165823,16582,,-6,,No,No,,
PCAGHVZJHJQ9G,Pro Stencils  Fine Texture Series MINI,,5095,Fixed,,DEFAULT,0.00,843065017091,TF35,,-3,,No,No,,
3EDQNDXV3YA40,Coast Airbrush Universal Female Quick Connect,,2495,Fixed,,DEFAULT,8.98,,QD-CA,,174,,No,No,,
78YE39GZZ64ZM,One Shot Pinstriping Starter Kit MONOCHROMATIC,,5995,Fixed,,DEFAULT,0.00,,2327M,,-9,,No,No,,
56FYHHH6FXVNY,One Shot Pinstriping Starter Kit PRIMARY,,6495,Fixed,,DEFAULT,43.00,,2327P,,-1,,No,No,,
E16GEVKXK1N0M,Coast Airbrush Sticker,,200,Fixed,,DEFAULT,0.00,,CA-STICKER,,-3,,No,No,,
6DPXAEQDBTMQE,Mack 444VII #2 The Virus II,,580,Fixed,,DEFAULT,0.00,,444VII-2,,-15,,No,No,,
YN08BSC2F3G28,European Body Art ENDURA White 16oz,,9400,Fixed,,DEFAULT,60.00,,EBA-06-16,,-2,,No,No,,
D2376JZMYH8M8,European Body Art ENDURA Black 16oz,,9400,Fixed,,DEFAULT,60.00,,EBA-01-16,,,,No,No,,
JGN1XXJ7E8BPG,Classic Flames,,0,Fixed,,DEFAULT,0.00,757495764695,,,,,No,No,,
NHDQZSAA07C9Y,Auto Air User Guide DVD,,1895,Fixed,,DEFAULT,0.00,717893059168,,,,,No,No,,
NRA1609QBG050,3M PPS Adapter Series 2.0 #S31 LPH80,,2865,Fixed,,DEFAULT,0.00,051131261273,26127,,-4,,No,No,,
9W4QEAF9S2B92,3M PPS Adapter Series 2.0 #S15 DEVILBISS Finishline/GTi/TEKNA,,2865,Fixed,,DEFAULT,0.00,051131260467,26046,,-2,,No,No,,
0P486FXW4X59A,3M PPS Adapter Series 2.0 #S9 SATAJET NR2000,,2865,Fixed,,DEFAULT,0.00,051131260160,26016,,-2,,No,No,,
PS5WDAP3R1C1M,3M PPS Adapter Series 2.0 #S40 SATA 1000-3000/4400 MINIJET,,2865,Fixed,,DEFAULT,0.00,051131261358,26135,,-1,,No,No,,
4ST1T7ECNRXRR,3M PPS Adapter Series 2.0 #S43 SUPERNOVA,,2865,Fixed,,DEFAULT,0.00,051131261396,26139,,-14,,No,No,,
G9D70S4A6ZJW0,3M PPS Adapter Series 2.0 #S2C LPH400/W400,,2865,Fixed,,DEFAULT,0.00,051131260030,26003,,-16,,No,No,,
S2BVBGFJ2AGEW,One Shot 141L Sublime Green 32oz,,0,Fixed,,DEFAULT,0.00,705002013224,141l-Q,,,,No,No,,
BA5628926XB2Y,One Shot 156L Brilliant Blue 32oz.,,3539,Fixed,,DEFAULT,27.14,807350010280,156L-Q,,,,No,No,,
R8F8GG63NJA4A,One Shot Pearlescent 953P Process Blue 8oz,,1675,Fixed,,DEFAULT,0.00,807350013564,953P,,-4,,No,No,,
BPHZ2YYE5199E,One Shot Fluorescent Red Orange 4oz,,1725,Fixed,,DEFAULT,0.00,807350014301,203F-QP,,-1,,No,No,,
JXH15Z4JDE6XW,One Shot Fluorescent Red Orange 32oz,,5658,Fixed,,DEFAULT,0.00,705002020321,203F-Q,,,,No,No,,
GSHN7EP28B1PE,One Shot Fluorescent Flourescent UV Topcoat Clear 32oz,,0,Fixed,,DEFAULT,0.00,807350011737,220F-Q,,,,No,No,,
WXT3JZB4HDNFT,Chromatic Clear Flattening Paste 32oz,,3150,Fixed,,DEFAULT,18.08,807350012895,4329500L,,-6,,No,No,,
VABDX5VTZXRSW,One Shot Vinyl Primer 32oz,,4240,Fixed,,DEFAULT,23.60,807350013069,5004L-Q,,-1,,No,No,,
5ZW7QHA3C2RYA,One Shot 4005L Speed Dry UV Acrylic Clear 32oz,,4150,Fixed,,DEFAULT,23.65,807350011171,4005L-Q,,-1,,No,No,,
XZM4XE8D57WXP,3M PPS Lids/Liners 3oz  50/Box 125 microns.,,9665,Fixed,,DEFAULT,0.00,,16328,,,,No,No,16328,Full Case/50 (16328)
ZJ8CNSSEK6H9A,3M PPS Lids/Liners 3oz  SINGLE 125 microns.,,299,Fixed,,DEFAULT,0.00,,16328-SINGLE,,-62,,No,No,16328,Single Lid/Liner (16328-SINGLE)
GMX79XR3NM0M6,Sata RPS Disposable Cups STANDARD SINGLE 0.9L,,375,Fixed,,DEFAULT,0.00,,1011981-SINGLE,,-20,,No,No,,
FAFHGDNBAJKAM,Sata RPS Disposable Cups STANDARD SINGLE 0.3L,,325,Fixed,,DEFAULT,3.25,,1010394-SINGLE,,-33,,No,No,,
QM9A6W1WEJQ2P,Sata RPS Disposable Cups STANDARD SINGLE 0.6L,,350,Fixed,,DEFAULT,0.00,,1010488-SINGLE,,-44,,No,No,,
8891WH8Y7MQ8C,Sata RPS Disposable Cups STANDARD 40/CS 0.3L,,10872,Fixed,,DEFAULT,67.94,4027533225447,1010397,,,,No,No,,
ZEH05458VHJQ6,Sata RPS Disposable Cups MINIJET 60/CS 0.3L,,14900,Fixed,,DEFAULT,93.75,,1010561,,-1,,No,No,,
3KQ41XYGEH29G,Sata RPS Disposable Cups MINIJET SINGLE 0.3L,,325,Fixed,,DEFAULT,0.00,,1010561-SINGLE,,-14,,No,No,,
2CX1QRK9J28SW,Sata RPS Disposable Cups STANDARD 60/CS 0.6L,,17205,Fixed,,DEFAULT,107.53,4027533225386,1010488,,2,,No,No,,
E6PN3SP6TZCYW,Sata RPS Disposable Cups STANDARD 40/CS 0.9L,,14900,Fixed,,DEFAULT,93.75,4027533225775,1011981,,2,,No,No,,
A2EEN9TJGXJPC,Createx 5301 Pearl Purple GALLON,,8050,Fixed,,DEFAULT,0.00,,5301-12,,,,No,No,,
AP314QVQABG0W,Createx 5302 Pearl Magenta GALLON,,8050,Fixed,,DEFAULT,0.00,,5302-12,,-1,,No,No,,
V44M4NYBSSRT0,Createx 5303 Pearl Turquoise GALLON,,8050,Fixed,,DEFAULT,0.00,,5303-12,,,,No,No,,
8A90KE5CVG4F2,Createx 5304 Pearl Blue GALLON,,8050,Fixed,,DEFAULT,0.00,,5304-12,,,,No,No,,
B1Y74G2MTS5RA,Createx 5305 Pearl Green GALLON,,8050,Fixed,,DEFAULT,0.00,,5305-12,,,,No,No,,
38G19M8YJVQ7J,Createx 5306 Pearl Copper GALLON,,8550,Fixed,,DEFAULT,0.00,717893153064,5306-12,,-1,,No,No,,
JF26QVV5ZA7JY,Createx 5307 Pearl Satin Gold GALLON,,8050,Fixed,,DEFAULT,0.00,,5307-12,,,,No,No,,
MA8JBS69ADGPW,Createx 5308 Pearl Silver GALLON,,8050,Fixed,,DEFAULT,0.00,717893153088,5308-12,,-2,,No,No,,
FART2DK1YFQHE,Createx 5309 Pearl Red GALLON,,8050,Fixed,,DEFAULT,0.00,717893153095,5309-12,,,,No,No,,
1HCK49JK0NRKA,Createx 5310 Pearl White GALLON,,8050,Fixed,,DEFAULT,0.00,,5310-12,,,,No,No,,
07C0YYH8XV2HY,Createx 5311 Pearl Pineapple GALLON,,8050,Fixed,,DEFAULT,0.00,,5311-12,,,,No,No,,
QDP4QF71JX60P,Createx 5312 Pearl Tangerine GALLON,,8050,Fixed,,DEFAULT,0.00,717893153125,5312-12,,,,No,No,,
TSFBG7F16473A,Createx 5313 Pearl Lime GALLON,,8050,Fixed,,DEFAULT,0.00,,5313-12,,,,No,No,,
1G8BCTE44N4WY,Createx 5314 Pearl Plum GALLON,,8050,Fixed,,DEFAULT,0.00,717893153149,5314-12,,,,No,No,,
JSEQAWE26W9W0,FBS Maxi Pump Sprayer 0.5L,,5995,Fixed,,DEFAULT,38.60,620314503105,50310,,-2,,No,No,,
S1DEEKYTSDX6A,FBS Maxi Pump Sprayer 1.0L,,10594,Fixed,,DEFAULT,52.97,620314503204,50320,,,,No,No,,
2Q77NDKZC9Y9J,"Iwata Cleaning Station Filter (New, Half Circle)  1 each",,450,Fixed,,DEFAULT,0.00,734748203101,CL-310,,-11,,No,No,,
X8RHBD9YTWYDE,HoK Limited Edition Kustom Cabinet,,14900,Fixed,,DEFAULT,0.00,,HOK1791810,,-5,,No,No,,
KB0TV9EMQXEV8,"3M PPS Series 2.0 Adapter #S43 (1/4"" MALE/19 THREAD BSP)",,2526,Fixed,,DEFAULT,16.09,,26139,,,,No,No,,
431GNMF67VZY6,3M PPS Series 2.0 Adapter #S2 (LPH400),,2526,Fixed,,DEFAULT,16.09,,26003,,-3,,No,No,,
25HB85QBTRWFY,3M PPS Series 2.0 Adapter #S31 (LPH80),,2526,Fixed,,DEFAULT,16.09,,26127,,,,No,No,,
W9T06DDE9HVET,3M PPS Series 2.0 Adapter #S9 (ADT/SATAJET NR/SATAJET 90,,2526,Fixed,,DEFAULT,16.09,,26016,,,,No,No,,
9FZHACD3Y0EZY,3M PPS Series 2.0 Adapter #S40 (SATA 2000-4000),,2526,Fixed,,DEFAULT,16.09,,26135,,,,No,No,,
22DV10B6TP8KW,3M PPS Adapter Series 2.0 #S10 IWATA RG3/LPH50/W100/101,,3741,Fixed,,DEFAULT,0.00,051131260177,26017,,-4,,No,No,,
XCBEJ07R3D86P,3M PPS Series 2.0 Adapter #S6 (LPH300/W300),,2526,Fixed,,DEFAULT,16.09,,26007,,-1,,No,No,,
JVM69KVQ2G1VG,3M PPS Series 2.0 Adapter #S12 (SATA minijet 1/2/3),,2625,Fixed,,DEFAULT,16.09,,26002,,,,No,No,,
XFFENF1KJYF3W,3M PPS Series 2.0 Adapter #S10 (RG/LPH50/W100/W101,,3742,Fixed,,DEFAULT,23.91,,26017,,-2,,No,No,,
RDVQQMJ4ND8N0,3M PPS Series 2.0 Adapter #S41 (SATA minijet 4/4400/3000),,2526,Fixed,,DEFAULT,16.09,,26137,,-3,,No,No,,
ZS741VHCAQ1TC,3M PPS Series 2.0 Adapter #S15 (DEVILBISS FINISHLINE/GTi/TEKNA),,2526,Fixed,,DEFAULT,16.06,,26046,,,,No,No,,
HSA3TGDQFMSA2,3M PPS Adapter Series 2.0 #S12 (SATA minijet 1/2/3),,2865,Fixed,,DEFAULT,0.00,,26022,,-3,,No,No,,
KDAND0GVQVD08,3M PPS Adapter Series 2.0 #S41 SATA minijet 4/4400/3000,,2865,Fixed,,DEFAULT,0.00,,26147,,,,No,No,,
8PYKSKTWTTY0T,3M PPS Adapter Series 2.0 #S6 (LPH300/W300),,2865,Fixed,,DEFAULT,0.00,,,,,,No,No,,
1AWSBS4Q696ZP,FBS ProBand Le Bleu Fine Line Tape 1/16,,675,Fixed,,DEFAULT,0.00,620314486750,48675,,-26,,No,No,PROBANDB,"1/16"" x 60yd (48675)"
ZFENM1VRB9NSW,FBS ProBand Le Bleu Fine Line Tape ⅛,,756,Fixed,,DEFAULT,0.00,620314486804,48680,,-33,,No,No,PROBANDB,"1/8"" x 60yd (48680)"
7S7A46NKS3TDY,FBS ProBand Le Bleu Fine Line Tape ¼,,979,Fixed,,DEFAULT,0.00,620314486859,48685,,-30,,No,No,PROBANDB,"1/4"" x 60yd (48685)"
A7CSBSJ8DRXWP,FBS ProBand Le Bleu Fine Line Tape ½,,1390,Fixed,,DEFAULT,0.00,620314486903,48690,,-16,,No,No,PROBANDB,"1/2"" x 60yd (48690)"
FVEK2SJWCBMW8,Chassis Saver 32oz,,3990,Fixed,,DEFAULT,0.00,,UPC970-04,,,,No,No,,
2ZTRT2WQSZJYM,Chassis Saver GALLON,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
D66QZQKTZ109J,Chassis Saver Hardener 32oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
58AGTG0GXT7YY,Chassis Saver Hardener 8oz,,1636,Fixed,,DEFAULT,0.00,,UPC9916,,,,No,No,,
XPNFXCPXC2MKW,Chassis Saver Reducer 32oz,,0,Fixed,,DEFAULT,0.00,,,,,,No,No,,
S0Y628CFAR4K4,Chassis Saver Reducer 16oz,,820,Fixed,,DEFAULT,0.00,,S8-08,,,,No,No,,
0BCCJKQB9RZ4E,Hi Teck Rubberized Undercoating Black Low VOC,,973,Fixed,,DEFAULT,5.84,,9981C,,-4,,No,No,,
P7SSTPKMSP66T,SEM Plastic Adhesion Promoter 32oz,,4395,Fixed,,DEFAULT,0.00,646786388649,39864,,1,,No,No,,
ZTX3KQ59ZZEY8,SEM Plastic Adhesion Promoter 14.8oz Aerosol,,2350,Fixed,,DEFAULT,0.00,646786398636,39863,,-9,,No,No,,
RTH4E370HHTZP,Createx Lifeline 5024 Deep Blush 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
F1TJ45Y72MH4W,Createx Lifeline 5030 Cool Tone 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
3R5WZ6H7MF0K0,Createx Lifeline 5023 Blush 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
BTHZ1ZV38ZE10,Createx Lifeline 5019 Light Espresso 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
MM7AETARCFJPT,Createx Lifeline 5025 Light Natural 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
GMZ9XGAKJY02G,Createx Lifeline 5026 Natural 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
H8FZMEBWYA73M,Createx Lifeline 5027 Deep Natural 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
6BFBBTBAYN2P4,Createx Lifeline 5018 Deep Olive Gold 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
AMN2FTVGVWMKR,Createx Lifeline 5020 Espresso 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
GM1PZ29NRXSTR,Createx Lifeline 5028 Natural Lip 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
NYSJJEJ8C61GG,Createx Lifeline 5029 Intrinsic Shade 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
77BZG0ZW05G7M,Createx Lifeline 5016 Light Olive Gold 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
PAWSZ86C711K0,Createx Lifeline 5017 Olive Gold 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
KNZ7XS2MWDDHC,Createx Lifeline 5021 Deep Espresso 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
D4GH7Y9XMG60E,Createx Lifeline 5022 Fair Blush 1oz,,536,Fixed,,DEFAULT,0.00,,,,,,No,No,,
PCE356Y48VPVA,Createx Lifeline 5024 Deep Blush 2oz,,749,Fixed,,DEFAULT,0.00,717893250244,5024-02,,-7,,No,No,,
4VXYR9TRKR8R6,Createx Lifeline 5030 Cool Tone 2oz,,749,Fixed,,DEFAULT,0.00,717893250305,5030-02,,-6,,No,No,,
RFYR3RV834ZZE,Createx Lifeline 5023 Blush 2oz,,749,Fixed,,DEFAULT,0.00,717893250237,5023-02,,-3,,No,No,,
N33DGVZJVH2YT,Createx Lifeline 5019 Light Espresso 2oz,,749,Fixed,,DEFAULT,0.00,717893250190,5019-02,,-4,,No,No,,
SW4WTG1KR0NEM,Createx Lifeline 5025 Light Natural 2oz,,749,Fixed,,DEFAULT,0.00,,,,-1,,No,No,,
P208BEXA40192,Createx Lifeline 5026 Natural 2oz,,749,Fixed,,DEFAULT,0.00,717893250268,5026-02,,-3,,No,No,,
46N6CGH44Q4AE,Createx Lifeline 5027 Deep Natural 2oz,,749,Fixed,,DEFAULT,0.00,717893250275,5027-02,,-7,,No,No,,
SCQV1NRRS30TR,Createx Lifeline 5018 Deep Olive Gold 2oz,,749,Fixed,,DEFAULT,0.00,717893250183,5018-02,,-5,,No,No,,
G2HDT6GRMR5NG,Createx Lifeline 5020 Espresso 2oz,,749,Fixed,,DEFAULT,0.00,717893250206,5020-02,,-4,,No,No,,
J1WJQ62QTBPBY,Createx Lifeline 5028 Natural Lip 2oz,,749,Fixed,,DEFAULT,0.00,717893250282,5028-02,,-2,,No,No,,
GWZBXCJ61GDTC,Createx Lifeline 5029 Intrinsic Shade 2oz,,749,Fixed,,DEFAULT,0.00,717893250299,5029-02,,-4,,No,No,,
