Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
GGQS22X4GWKJ8,Mack 4042 #1 David Hightower Fitch,,8.60,Fixed,,DEFAULT,5.63,4042-HIGHTOWER,4042-1,,-9,,No,No
4HNADJ5E0CCM2,"Mack 4042 #½"" David Hightower Fitch",,4.88,Fixed,,DEFAULT,2.94,4042-HIGHTOWER,4042-1/2,,-13,,No,No
ET3CNHA4KRMYJ,"Mack 4042 #¼"" David Hightower Fitch",,3.12,Fixed,,DEFAULT,2.02,4042-HIGHTOWER,4042-1/4,,-10,,No,No
QE372VVR1P6NT,"Mack 4042 #¾"" David Hightower Fitch",,6.88,Fixed,,DEFAULT,4.20,4042-HIGHTOWER,4042-3/4,,-9,,No,No
9455T6K6T5MZC,SEM LOW VOC RUBBERIZED UNDERCOATING*672/PLT,,12.17,Fixed,,DEFAULT,0.00,,40523,,,,No,No
6TSB7DWP66948,Mack 4055 #1 Masterstroke Bristle,,10.43,Fixed,,DEFAULT,5.96,4055-MASTERSTROKE,4055-1,,-13,,No,No
WPKX899JD8V74,"Mack 4055 #1½"" Masterstroke Bristle",,14.84,Fixed,,DEFAULT,8.46,4055-MASTERSTROKE,4055-1-1/2,,-5,,No,No
K5NSSHYKB9PQ8,"Mack 4055 # 1/2"" Masterstroke Bristle",,6.23,Fixed,,DEFAULT,3.74,4055-MASTERSTROKE,4055-1/2,,-8,,No,No
TWHYPV3DZPYX8,"Mack 4055 #¼"" Masterstroke Bristle",,3.71,Fixed,,DEFAULT,2.23,4055-MASTERSTROKE,4055-1/4,,-18,,No,No
5R94YYA87CT16,Mack 4055 #2 Masterstroke Bristle,,17.78,Fixed,,DEFAULT,0.00,4055-MASTERSTROKE,4055-2,,1,,No,No
W9EVE5QC0WFZW,"Mack 4055 #2½"" Masterstroke Bristle",,22.82,Fixed,,DEFAULT,13.02,4055-MASTERSTROKE,4055-2-1/2,,-1,,No,No
W7KNQE70S996Y,"Mack 4055 #¾"" Masterstroke Bristle Brush",,8.82,Fixed,,DEFAULT,5.29,4055-MASTERSTROKE,4055-3/4,,-14,,No,No
Q17BGZT1VBVCG,"Mack 4080 #1"" Rhino Straight End Fitch",,8.96,Fixed,,DEFAULT,0.00,4080-RHINO,4080-1,,,,No,No
Q6RF278GR3DA4,"Mack 4080 #½"" Rhino Straight End Fitch",,4.48,Fixed,,DEFAULT,0.00,4080-RHINO,4080-1/2,,,,No,No
83M8PK1EEFZCJ,"Mack 4080 #¼"" Rhino Straight End Fitch",,3.76,Fixed,,DEFAULT,0.00,4080-RHINO,4080-1/4,,,,No,No
AJSC30J0AYN5E,"Mack 4080 #¾"" Rhino Straight End Fitch",,6.72,Fixed,,DEFAULT,0.00,4080-RHINO,4080-3/4,,,,No,No
DKR42G0EWED14,"Mack 4080 #3/8"" Rhino Straight End Fitch",,4.08,Fixed,,DEFAULT,0.00,4080-RHINO,4080-3/8,,,,No,No
ES5VG0SANZWSW,Mack 4090 #1 Angular Fitch Liner,,5.60,Fixed,,DEFAULT,3.61,4090-ANGULAR LINER,4090-1,,-24,,No,No
2Y2A2B70PK11W,"Mack 4090 #¼"" Angular Fitch Liner",,1.95,Fixed,,DEFAULT,1.26,4090-ANGULAR LINER,4090-1/4,,-21,,No,No
QJS2RY7KQ0K8Y,"Mack 4090 #¾"" Angular Fitch Liner",,3.75,Fixed,,DEFAULT,2.31,4090-ANGULAR LINER,4090-3/4,,-24,,No,No
Q5YFM5CE27DB4,Badger Guarded Regulator for Model 200,,6.50,Fixed,,DEFAULT,3.18,,41-043,,,,No,No
FEPXG1213FKZE,Badger 3155 Guarded Regulator,,4.25,Fixed,,DEFAULT,3.18,047459410448,41-044,,3,,No,No
2M6FZNS2KS9JT,Auto-Air 4101 Aluminum Base FINE 4oz,,6.95,Fixed,,DEFAULT,4.32,717893441017,4101-04,,-41,,No,No
RF1C75215FR9Y,Auto-Air 4101 Aluminum Base FINE Gallon,,188.95,Fixed,,DEFAULT,117.89,717893141016,4101-12,,1,,No,No
DMHFE916WE6DE,Auto-Air 4101 Aluminum Base FINE 32oz,,49.75,Fixed,,DEFAULT,31.05,717893341010,4101-32,,1,,No,No
PBD913JYVQH16,Auto-Air 4102 Aluminum Base MEDIUM 4oz,,6.95,Fixed,,DEFAULT,4.32,717893441024,4102-04,,-38,,No,No
XES4GJ1BYZDAR,Auto-Air 4102 Aluminum Base MEDIUM Gallon,,188.95,Fixed,,DEFAULT,113.30,717893141023,4102-12,,,,No,No
5T28V98AN8TPG,Auto-Air 4102 Aluminum Base MEDIUM 32oz,,49.75,Fixed,,DEFAULT,29.84,717893341027,4102-32,,,,No,No
879JCA44V844M,Auto-Air 4103 Aluminum Base COARSE 4oz,,6.95,Fixed,,DEFAULT,4.32,717893441031,4103-04,,-36,,No,No
R25MNCC8CEZVE,Auto-Air 4103 Aluminum Base COARSE Gallon,,188.95,Fixed,,DEFAULT,113.30,717893141030,4103-12,,,,No,No
H3BS7NZ91Y3ZA,Auto-Air 4103 Aluminum Base COASE 16oz,,26.25,Fixed,,DEFAULT,16.36,717893641035,4103-16,,-5,,No,No
9SAG42572G04T,Auto-Air 4103 Aluminum Base COASE 32oz,,49.75,Fixed,,DEFAULT,29.84,717893341034,4103-32,,1,,No,No
P1A77Z6J398HJ,Poly-Flex Glazing Putty,,45.95,Fixed,,DEFAULT,33.90,,411,,1,,No,No
3V1KXHXVBQ8QG,Metal Glaze Tub 30oz,,42.95,Fixed,,DEFAULT,26.89,,416,,,,No,No
H45NPTQGCG8FT,Evercoat Easy Sand Putty 24oz,,35.76,Fixed,,DEFAULT,0.00,,420,,,,No,No
F3ATKQSTVV60E,Auto-Air 4201 Semi-Opaque Brite White 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442014,4201-04,,-78,,No,No
NF4PZT7XTFSA8,Auto-Air 4201Semi-Opaque Brite White Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142013,4201-12,,,,No,No
0VSKMKRGQ3ZQY,Auto-Air 4201 Semi-Opaque Brite White 32oz,,48.50,Fixed,,DEFAULT,0.00,717893342017,4201-32,,-1,,No,No
ZA1HG5C9HGSYP,Rolco Quick Dry QP,,0.00,Fixed,,DEFAULT,5.85,,RQ-4,,,,No,No
RC9R87WV1440W,Spray-Tech Table Top Spray Booth,,1795.00,Fixed,,DEFAULT,1608.86,,320100,,1,,No,No
ED3NKHJFR71N2,SEM High Build Primer Grey,,14.75,Fixed,,DEFAULT,9.40,,110281,,17,,No,No
GM4DPH0CA68XP,Auto-Air 4202 Semi-Opaque Lemon Yellow 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442021,4202-04,,16,,No,No
964B1K7DDT2KA,Auto-Air 4202 Semi-Opaque Lemon Yellow Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142020,4202-12,,,,No,No
CXVKBX5QP93NM,Auto-Air 4202 Semi-Opaque Lemon Yellow 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642025,4202-16,,3,,No,No
P8BTN5W2TP8SG,Auto-Air 4202 Semi-Opaque Lemon Yellow 32oz,,48.50,Fixed,,DEFAULT,28.97,717893342024,4202-32,,2,,No,No
KG7PHG3ZXRQ36,Rolco Quick Dry HP,,0.00,Fixed,,DEFAULT,7.55,,RQ-8,,,,No,No
FF98R0Y2ZFZ08,Auto-Air 4203 Semi-Opaque Flame Yellow 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442038,4203-04,,14,,No,No
V6TS4X7VAXD72,Auto-Air 4203 Semi-Opaque Flame Yellow Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142037,4203-12,,1,,No,No
KSSSXX4Y1YGGW,Auto-Air 4203 Semi-Opaque Flame Yellow 32oz,,48.50,Fixed,,DEFAULT,28.97,717893342031,4203-32,,,,No,No
ZM18X8X1RFY2W,Rolco Quick Dry PT,,0.00,Fixed,,DEFAULT,11.75,,RQ-16,,,,No,No
YDNYGCZMGM9J0,Auto-Air 4204 Semi-Opaque Chrome Yellow 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442045,4204-04,,9,,No,No
0Y8PC3KRNGBAT,Auto-Air 4204 Semi-Opaque Chrome Yellow Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142044,4204-12,,,,No,No
G3050KJV61690,Auto-Air 4204 Semi-Opaque Chrome Yellow 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642049,4204-16,,1,,No,No
Q7EPDDPKT33T8,Auto-Air 4204 Semi-Opaque Chrome Yellow 32oz,,48.50,Fixed,,DEFAULT,102.08,717893342048,4204-32,,6,,No,No
ZN5MEY66FC3D4,Auto-Air 4205 Semi-Opaque Flame Orange 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442052,4205-04,,24,,No,No
JECJXSCJ3358M,Auto-Air 4205 Semi-Opaque Flame Orange Gallon,,175.25,Fixed,,DEFAULT,107.25,717893142051,4205-12,,,,No,No
J43F33S6N2WWW,Auto-Air 4205 Semi-Opaque Flame Orange 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642056,4205-16,,3,,No,No
FT9YETW8F458G,Auto-Air 4205 Semi-Opaque Flame Orange 32oz,,48.50,Fixed,,DEFAULT,28.98,717893342055,4205-32,,,,No,No
4SNMYFVZZPSQ2,Auto-Air 4206 Semi-Opaque Flame Red 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442069,4206-04,,-5,,No,No
SN9ETQ9JV5AT2,Auto-Air 4206 Semi-Opaque Flame Red Gallon,,175.25,Fixed,,DEFAULT,107.25,717893142068,4206-12,,,,No,No
NVGDQ924PE5D2,Auto-Air 4206 Semi-Opaque Flame Red 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642063,4206-16,,5,,No,No
YH9K7N2SWGWGJ,Auto-Air 4207  Semi-Opaque Deep Red 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442076,4207-04,,28,,No,No
W0HSV0TYKRNQ6,Auto-Air 4207 Semi-Opaque Deep Red Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142075,4207-12,,,,No,No
KZCBYCA13WNA4,Auto-Air 4207  Semi-Opaque Deep Red 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642070,4207-16,,,,No,No
VNDYKS3CK1KGC,Auto-Air 4207 Semi-Opaque Deep Red 32oz,,48.50,Fixed,,DEFAULT,36.22,717893342079,4207-32,,1,,No,No
NAHWX7G6DM02J,Auto-Air 4208 Semi-Opaque Emerald Green 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442083,4208-04,,33,,No,No
BWK0XZ39FH66T,Auto-Air 4208 Semi-Opaque Emerald Green Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142082,4208-12,,,,No,No
KVZ622E5BFS9E,Auto-Air 4208 Semi-Opaque Emerald Green 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642087,4208-16,,-2,,No,No
7N6G5ZZFG583E,Auto-Air 4208 Semi-Opaque Emerald Green 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342086,4208-32,,,,No,No
T05JFB7S49CQ8,Auto-Air 4209 Semi-Opaque Dark Green 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442090,4209-04,,3,,No,No
V78WC0Q67V07G,Auto-Air 4209 Semi-Opaque Dark Green Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142099,4209-12,,,,No,No
R72277Q58HCZ6,Auto-Air 4209 Semi-Opaque Dark Green 32oz,,48.50,Fixed,,DEFAULT,29.56,717893342093,4209-32,,2,,No,No
80S64680KXT4P,Auto-Air 4210 Semi-Opaque Aqua 4oz,,6.50,Fixed,,DEFAULT,3.95,717893442106,4210-04,,8,,No,No
M42PPDBEDH7QE,Auto-Air 4210 Semi-Opaque Aqua Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142105,4210-12,,,,No,No
E870WT1AHA8ET,Auto-Air 4210 Semi-Opaque Aqua 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642094,4210-16,,2,,No,No
8V4QB5MTBDCMA,Auto-Air 4210 Semi-Opaque Aqua 32oz,,48.50,Fixed,,DEFAULT,0.00,717893342093,4210-32,,,,No,No
0E63Y1HDPCDDE,Auto-Air 4211 Semi-Opaque Caribbean Blue 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442113,4211-04,,-17,,No,No
QERAT1R95KB58,Auto-Air 4211 Semi-Opaque Caribbean Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,717893124112,4211-12,,,,No,No
FQ6ASP99BWNXY,Auto-Air 4211 Semi-Opaque Caribbean Blue 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642100,4211-16,,,,No,No
TXBKE4ND52YZ8,Auto-Air 4211 Semi-Opaque Caribbean Blue 32oz,,48.50,Fixed,,DEFAULT,28.97,717893342116,4211-32,,2,,No,No
792KXEN5NM79M,Auto-Air 4212 Semi-Opaque Brite Blue 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442120,4212-04,,17,,No,No
CWQY1DBY1W3AW,Auto-Air 4212 Semi-Opaque Brite Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142129,4212-12,,,,No,No
RPFVKYR0V6ZVE,Auto-Air 4213 Semi-Opaque Process Blue 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442137,4213-04,,11,,No,No
7E2ZG3ATJJJFY,Auto-Air 4213 Semi-Opaque Process Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142136,4213-12,,,,No,No
BF7WT0N5SS224,Auto-Air 4213 Semi-Opaque Process Blue 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642131,4213-16,,-2,,No,No
TYFZ9JBFY7X4G,Auto-Air 4213 Semi-Opaque Process Blue 32oz,,48.50,Fixed,,DEFAULT,29.56,717893342130,4213-32,,1,,No,No
ZGQMH7TWMEK8R,Auto-Air 4214 Semi-Opaque Midnight Blue 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442144,4214-04,,-11,,No,No
VW4AYP9BB92HR,Auto-Air 4214 Semi-Opaque Midnight Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142143,4214-12,,,,No,No
EGV8MWAKCWECR,Auto-Air 4214 Semi-Opaque Midnight Blue 16oz,,24.95,Fixed,,DEFAULT,15.57,717893642148,4214-16,,2,,No,No
Y55J79EMWCE4J,Auto-Air 4214 Semi-Opaque Midnight Blue 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342147,4214-32,,,,No,No
ZNCA669KY7GFJ,Auto-Air 4215 Semi-Opaque Fuchsia 4oz,,6.50,Fixed,,DEFAULT,3.95,717893442151,4215-04,,12,,No,No
XQBN5PZ79WE8E,Auto-Air 4215 Semi-Opaque Fuchsia Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142150,4215-12,,,,No,No
3YV6VVBK99JVA,Auto-Air 4215  Semi-Opaque Fuchsia 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642155,4215-16,,,,No,No
7H6BDQ9PTDVA0,Auto-Air 4215 Semi-Opaque Fuchsia 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342154,4215-32,,2,,No,No
8R3J97EN2R5FY,Auto-Air 4216 Semi-Opaque Deep Purple 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442168,4216-04,,2,,No,No
6EE9WAV2EPPYA,Auto-Air 4216 Semi-Opaque Deep Purple Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142167,4216-12,,,,No,No
XAGE6K4Z6158W,Auto-Air 4216 Semi-Opaque Deep Purple 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642162,4216-16,,2,,No,No
GA7806MV976GE,Auto-Air 4216 Semi-Opaque Deep Purple 32oz,,48.50,Fixed,,DEFAULT,28.97,717893342161,4216-32,,,,No,No
3APFF6WFB35AC,Auto-Air 4217 Semi-Opaque Light Brown 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442175,4217-04,,-12,,No,No
VZ6FYJ8D0XTP8,Auto-Air 4217 Semi-Opaque Light Brown Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142174,4217-12,,,,No,No
3RCYXXQG8FR1J,Auto-Air 4217 Semi-Opaque Light Brown 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642179,4217-16,,1,,No,No
226C6THR51740,Auto-Air 4217 Semi-Opaque Light Brown 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342178,4217-32,,1,,No,No
MT9C9T02PYR3E,Auto-Air 4218 Semi-Opaque Dark Brown 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442182,4218-04,,15,,No,No
SX1J3YVV5E988,Auto-Air 4218 Semi-Opaque Dark Brown Gallon,,175.25,Fixed,,DEFAULT,14.53,717893142181,4218-12,,,,No,No
67QJNSYRV391T,Auto-Air 4218 Semi-Opaque Dark Brown 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642186,4218-16,,2,,No,No
QKMWBW4N7FRMC,Auto-Air 4218 Semi-Opaque Dark Brown 32oz,,48.50,Fixed,,DEFAULT,35.51,717893342185,4218-32,,1,,No,No
A7EKCCYFZ94Z4,Auto-Air 4219 Semi-Opaque Medium Gray 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442199,4219-04,,1,,No,No
9JZ2TBZJQ47P2,Auto-Air 4219 Semi-Opaque Medium Gray Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142198,4219-12,,,,No,No
AY9RHVZ099RFY,Auto-Air 4219 Semi-Opaque Medium Gray 16oz,,48.50,Fixed,,DEFAULT,28.41,,4219-32,,1,,No,No
9R4GXFVRXQ16G,Auto-Air 4220 Semi-Opaque Deep Black 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442205,4220-04,,,,No,No
CEKQ0VAGAB1HM,Auto-Air 4220 Semi-Opaque Deep Black Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142204,4220-12,,1,,No,No
Z6PN5J148JT4M,Auto-Air 4221 Semi-Opaque Cream Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142211,4221-12,,,,No,No
MW0HY6NFKVKWR,Auto-Air 4221 Semi-Opaque Cream 16oz,,24.95,Fixed,,DEFAULT,14.53,717893642216,4221-16,,,,No,No
6WHXB5CXETR92,Auto-Air 4221 Semi-Opaque Cream 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342215,4221-32,,-4,,No,No
WM7FY6BVR55TR,SEM Rock-it Liner Black,,153.78,Fixed,,DEFAULT,92.46,,42250,,5,,No,No
EFXYYJT63J9G0,Auto-Air 4230 Transparent White 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442304,4230-04,,9,,No,No
W3RJ0WPR69010,Auto-Air 4230 Transparent White Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142303,4230-12,,,,No,No
ENEEY7GQDFZ3T,Auto-Air 4230 Transparent White 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642308,4230-16,,1,,No,No
Z5D5MRYCM02Z6,Auto-Air 4231 Transparent Yellow 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442311,4231-04,,27,,No,No
7YXDB9W0CXQ7M,Auto-Air 4231 Transparent Yellow 16oz,,24.95,Fixed,,DEFAULT,19.46,717893642315,4231-16,,-2,,No,No
B92NH2AHJ6P4R,Auto-Air 4232 Transparent Sun Gold 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442328,4232-04,,,,No,No
FQVB5BV53S2PJ,Auto-Air 4232 Transparent Sun Gold Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142327,4232-12,,,,No,No
9AKK7S60TF9DT,Auto-Air 4233 Transparent Orange 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442335,4233-04,,36,,No,No
G39R09W821WH6,Auto-Air 4233 Transparent Orange Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142334,4233-12,,,,No,No
DTAFT5XRBC7W2,Auto-Air 4233 Transparent Orange 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642339,4233-16,,,,No,No
HWT30D9BXJ80W,Auto-Air 4233 Transparent Orange 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342338,4233-32,,-1,,No,No
ZMF6HFPEEWHDJ,Auto-Air 4234 Transparent Fire Red 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442342,4234-04,,19,,No,No
1P9EP688P7ZVT,Auto-Air 4234 Transparent Fire Red Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142341,4234-12,,1,,No,No
VA2P0VV13C0EM,Auto-Air 4234 Transparent Fire Red 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642346,4234-16,,-1,,No,No
AWFBC0A5886M8,Auto-Air 4234 Transparent Fire Red 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342345,4234-32,,,,No,No
4CR10VFGFWD14,Auto-Air 4235 Transparent Traffic Red 4 oz,,6.50,Fixed,,DEFAULT,4.11,717893442359,4235-04,,-1,,No,No
6WWCSEH6NCJQ0,Auto-Air 4235 Transparent Traffic Red Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142358,4235-12,,,,No,No
DVBE0AM3PJCZG,Auto-Air 4235 Transparent Traffic Red 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642353,4235-16,,,,No,No
HFS56M0SBRPPY,Auto-Air 4235 Transparent Traffic Red 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342352,4235-32,,-1,,No,No
D50Z0BD3JG0AJ,Auto-Air 4236 Transparent Cherry Red 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442366,4236-04,,,,No,No
YR9A5HDP8BM0A,Auto-Air 4236 Transparent Cherry Red Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142365,4236-12,,,,No,No
M5ARE2THHNBKA,Auto-Air 4236 Transparent Cherry Red 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642360,4236-16,,,,No,No
ZH6HG4DRCSVGR,Auto-Air 4236 Transparent Cherry Red 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342369,4236-32,,,,No,No
RR0S0GK0E6BG2,Auto-Air 4237 Transparent Apple Green 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442373,4237-04,,17,,No,No
J3HY3H4JKXTN0,Auto-Air 4237 Transparent Apple Green Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142372,4237-12,,,,No,No
C5EJT52GHFJ3R,Auto-Air 4237 Transparent Apple Green 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642377,4237-16,,1,,No,No
9Z2X4YF2AHZE4,Auto-Air 4237 Transparent Apple Green 32oz,,43.83,Fixed,,DEFAULT,28.41,717893342376,4237-32,,-1,,No,No
JH3ZCDQZ5YTHP,Auto-Air 4238 Transparent Brite Green 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442380,4238-04,,,,No,No
X9ZRT8CHYWFGJ,Auto-Air 4238 Transparent Brite Green Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142389,4238-12,,,,No,No
ZPYN5CRBPY6SM,Auto-Air 4238 Transparent Brite Green 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642377,4238-16,,-1,,No,No
KKBX8YRQJF8XY,Auto-Air 4238 Transparent Brite Green 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342376,4238-32,,,,No,No
6CWHWKFANFN90,Auto-Air 4239 Transparent Jade Green 4oz,,6.50,Fixed,,DEFAULT,4.11,,4239-04,,11,,No,No
KD51BSVD4W0YT,Auto-Air 4239 Transparent Jade Green Gallon,,175.25,Fixed,,DEFAULT,105.14,,4239-12,,,,No,No
FJBNJGVYCVF8W,Auto-Air 4239 Transparent Jade Green 32oz,,48.50,Fixed,,DEFAULT,28.41,,4239-32,,,,No,No
V8DF75S2293KR,Auto-Air 4240 Transparent Teal Blue 4oz,,6.50,Fixed,,DEFAULT,4.11,,4240-04,,19,,No,No
D2MK95KYRB7SM,Auto-Air 4240 Transparent Teal Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,,4240-12,,,,No,No
84MVQF3SERX96,Auto-Air 4240 Transparent Teal Blue 16oz,,24.95,Fixed,,DEFAULT,15.26,,4240-16,,1,,No,No
B1W5ZRFNESQR4,Auto-Air 4240 Transparent Teal Blue 32oz,,48.50,Fixed,,DEFAULT,35.51,,4240-32,,,,No,No
31FJ34NMSAV66,Auto-Air 4241 Transparent Blue 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442410,4241-04,,8,,No,No
3R0M77XGFSPC8,Auto-Air 4241 Transparent Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142419,4241-12,,,,No,No
VF837F2T7XBYJ,Auto-Air 4241 Transparent Blue 16oz,,24.95,Fixed,,DEFAULT,15.26,717893642414,4241-16,,3,,No,No
QVCRQ25Q4JRZC,Auto-Air 4241 Transparent Blue 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342413,4241-32,,12,,No,No
YMJT2AVMGY2HP,Auto-Air 4242 Transparent Marine Blue 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442427,4242-04,,19,,No,No
4KY6BBVPY7RZT,Auto-Air 4242 Transparent Marine Blue Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142426,4242-12,,,,No,No
T6M9J6N1SFQT8,Auto-Air 4242  Transparent Marine Blue 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642421,4242-16,,2,,No,No
TGBXJM5NRVVFE,Auto-Air 4242 Transparent Marine Blue 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342420,4242-32,,-1,,No,No
2HWVSGGNPZR18,Auto-Air 4243 Transparent Blue Violet 16oz,,24.95,Fixed,,DEFAULT,17.00,,4243-16,,,,No,No
6WMR52A6PD7CJ,Auto-Air 4244 Transparent Pink 4oz,,6.50,Fixed,,DEFAULT,4.03,,4244-04,,11,,No,No
DS8WC8VQPKGHA,Auto-Air 4244 Transparent Pink Gallon,,175.25,Fixed,,DEFAULT,105.14,,4244-12,,,,No,No
HZPWAJN9K5QZP,Auto-Air 4244 Transparent Pink 16oz,,24.95,Fixed,,DEFAULT,14.97,,4244-16,,2,,No,No
27Y32Z9JP7A3T,Auto-Air 4244 Transparent Pink 32oz,,48.50,Fixed,,DEFAULT,28.41,,4244-32,,,,No,No
4JKDPARXAWHZ0,Auto-Air 4245 Transparent Magenta 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442458,4245-04,,7,,No,No
WR3H3G8CHYECM,Auto-Air 4245 Transparent Magenta Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142457,4245-12,,,,No,No
D5Y12ZWY1Z4AT,Auto-Air 4245 Transparent Magenta 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642452,4245-16,,1,,No,No
ERSK2RZNNMFXG,Auto-Air 4245 Transparent Magenta 32oz,,48.50,Fixed,,DEFAULT,28.97,717893342451,4245-32,,,,No,No
3F189K3DSEYMM,Auto-Air 4246 Transparent Red Violet 4oz,,6.50,Fixed,,DEFAULT,4.03,717893442465,4246-04,,7,,No,No
0C3JP6M2TK04E,Auto-Air 4246 Transparent Red Violet Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142464,4246-12,,,,No,No
DMY4PWJXN25Y6,Auto-Air 4246 Transparent Red Violet 16oz,,24.95,Fixed,,DEFAULT,14.97,717893642469,4246-16,,1,,No,No
F682CME4ZK33Y,Auto-Air 4246 Transparent Red Violet 32oz,,48.50,Fixed,,DEFAULT,28.41,717893342468,4246-32,,,,No,No
9QPV4QBA3T48R,Auto-Air 4247 Transparent Purple 4oz,,6.50,Fixed,,DEFAULT,4.11,717893442472,4247-04,,-7,,No,No
DQBSHAAFD0M7C,Auto-Air 4247 Transparent Purple Gallon,,175.25,Fixed,,DEFAULT,105.14,717893142471,4247-12,,,,No,No
